 Aaron Johnson,BOS,10,0
 Eric Wellwood,PHI,4,0
 Mike Hoffman,OTT,3,0
 Riley Sheahan,DET,1,0
 Nate Prosser,MIN,17,0
 Nick Bjugstad,FLA,10,0
 Brandon Segal,NYR,1,0
 Michael Sgarbossa,COL,6,0
 Akim Aliu,CGY,4,0
 David Savard,COB,4,0
 Jay Pandolfo,BOS,18,0
 Andy Miele,PHO,1,0
 Micheal Haley,NYR,9,0
 Mark Arcobello,EDM,1,0
 Alexandre Bolduc,PHO,13,0
 Stu Bickel,NYR,16,0
 Andrew Murray,STL,1,0
 Joe Colborne,TOR,4,0
 Krys Barch,NJD,22,0
 Francis Wathier,DAL,1,0
 Mattias Ekholm,NAS,1,0
 Darcy Hordichuk,EDM,4,0
 Dylan Reese,PIT,3,0
 Nolan Yonkman,FLA,7,0
 Steve MacIntyre,PIT,1,0
 Jamie Tardif,BOS,2,0
 Matt Taormina,TAM,2,0
 Jonathan Rheault,FLA,5,0
 Carter Bancks,CGY,1,0
 Jared Cowen,OTT,5,0
 Jody Shelley,PHI,1,0
 Matt Gilroy,NYR,15,0
 Hal Gill,NAS,31,0
 Cam Janssen,NJD,4,0
 Mark Borowiecki,OTT,6,0
 Derek Grant,OTT,5,0
 Brandon Mashinter,NYR,4,0
 Toby Petersen,DAL,1,0
